STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_de,Demographic indicator,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,EL,Greece,2014,,14.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,EL,Greece,2015,,14.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,EL,Greece,2016,,14.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,EL,Greece,2017,,14.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,EL,Greece,2018,,14.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,EL,Greece,2019,,14.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,EL,Greece,2020,,14.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,EL,Greece,2021,,14.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,EL,Greece,2022,,13.7,,b,break in time series,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,EL,Greece,2023,,13.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,EL,Greece,2024,,13.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,ES,Spain,2013,,15.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,ES,Spain,2014,,15.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,ES,Spain,2015,,15.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,ES,Spain,2016,,15.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,ES,Spain,2017,,15.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,ES,Spain,2018,,14.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,ES,Spain,2019,,14.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,ES,Spain,2020,,14.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,ES,Spain,2021,,14.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,ES,Spain,2022,,13.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,ES,Spain,2023,,13.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,ES,Spain,2024,,13.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,EU27_2020,European Union - 27 countries (from 2020),2013,,15.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,EU27_2020,European Union - 27 countries (from 2020),2014,,15.3,,be,"break in time series, estimated",,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,EU27_2020,European Union - 27 countries (from 2020),2015,,15.3,,be,"break in time series, estimated",,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,EU27_2020,European Union - 27 countries (from 2020),2016,,15.2,,be,"break in time series, estimated",,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,EU27_2020,European Union - 27 countries (from 2020),2017,,15.2,,be,"break in time series, estimated",,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,EU27_2020,European Union - 27 countries (from 2020),2018,,15.2,,e,estimated,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,EU27_2020,European Union - 27 countries (from 2020),2019,,15.2,,b,break in time series,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,EU27_2020,European Union - 27 countries (from 2020),2020,,15.1,,e,estimated,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,EU27_2020,European Union - 27 countries (from 2020),2021,,15.0,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,EU27_2020,European Union - 27 countries (from 2020),2022,,15.0,,ep,"estimated, provisional",,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,EU27_2020,European Union - 27 countries (from 2020),2023,,14.8,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,EU27_2020,European Union - 27 countries (from 2020),2024,,14.6,,ep,"estimated, provisional",,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,FI,Finland,2013,,16.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,FI,Finland,2014,,16.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,FI,Finland,2015,,16.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,FI,Finland,2016,,16.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,FI,Finland,2017,,16.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,FI,Finland,2018,,16.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,FI,Finland,2019,,16.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,FI,Finland,2020,,15.8,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,FI,Finland,2021,,15.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,FI,Finland,2022,,15.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,FI,Finland,2023,,15.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,FI,Finland,2024,,14.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,FR,France,2013,,18.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,FR,France,2014,,18.6,,b,break in time series,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,FR,France,2015,,18.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,FR,France,2016,,18.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,FR,France,2017,,18.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,FR,France,2018,,18.2,,p,provisional,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,FR,France,2019,,18.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,FR,France,2020,,17.8,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,FR,France,2021,,17.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,FR,France,2022,,17.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,FR,France,2023,,17.2,,p,provisional,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,FR,France,2024,,17.0,,p,provisional,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,FX,Metropolitan France,2013,,18.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,GE,Georgia,2014,,17.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,GE,Georgia,2015,,17.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,GE,Georgia,2016,,19.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,GE,Georgia,2017,,19.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,GE,Georgia,2018,,20.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,GE,Georgia,2019,,20.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,GE,Georgia,2020,,20.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,GE,Georgia,2021,,20.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,GE,Georgia,2022,,20.8,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,GE,Georgia,2023,,20.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,GE,Georgia,2024,,19.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,HR,Croatia,2013,,14.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,HR,Croatia,2014,,14.8,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,HR,Croatia,2015,,14.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,HR,Croatia,2016,,14.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,HR,Croatia,2017,,14.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,HR,Croatia,2018,,14.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,HR,Croatia,2019,,14.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,HR,Croatia,2020,,14.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,HR,Croatia,2021,,14.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,HR,Croatia,2022,,14.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,HR,Croatia,2023,,14.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,HR,Croatia,2024,,14.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,HU,Hungary,2013,,14.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,HU,Hungary,2014,,14.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,HU,Hungary,2015,,14.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,HU,Hungary,2016,,14.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,HU,Hungary,2017,,14.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,HU,Hungary,2018,,14.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,HU,Hungary,2019,,14.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,HU,Hungary,2020,,14.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,HU,Hungary,2021,,14.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,HU,Hungary,2022,,14.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,HU,Hungary,2023,,14.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,HU,Hungary,2024,,14.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IE,Ireland,2013,,21.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IE,Ireland,2014,,21.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IE,Ireland,2015,,21.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IE,Ireland,2016,,21.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IE,Ireland,2017,,21.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IE,Ireland,2018,,20.8,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IE,Ireland,2019,,20.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IE,Ireland,2020,,20.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IE,Ireland,2021,,19.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IE,Ireland,2022,,19.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IE,Ireland,2023,,19.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IE,Ireland,2024,,18.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IS,Iceland,2013,,20.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IS,Iceland,2014,,20.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IS,Iceland,2015,,20.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IS,Iceland,2016,,20.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IS,Iceland,2017,,19.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IS,Iceland,2018,,19.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IS,Iceland,2019,,19.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IS,Iceland,2020,,18.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IS,Iceland,2021,,18.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IS,Iceland,2022,,18.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IS,Iceland,2023,,18.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IS,Iceland,2024,,18.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IT,Italy,2013,,14.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IT,Italy,2014,,13.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IT,Italy,2015,,13.8,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IT,Italy,2016,,13.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IT,Italy,2017,,13.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IT,Italy,2018,,13.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IT,Italy,2019,,13.2,,b,break in time series,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IT,Italy,2020,,13.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IT,Italy,2021,,12.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IT,Italy,2022,,12.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IT,Italy,2023,,12.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,IT,Italy,2024,,12.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,LI,Liechtenstein,2013,,15.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,LI,Liechtenstein,2014,,15.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,LI,Liechtenstein,2015,,15.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,LI,Liechtenstein,2016,,14.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,LI,Liechtenstein,2017,,14.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,LI,Liechtenstein,2018,,14.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y0_14,Proportion of population aged 0-14 years,LI,Liechtenstein,2019,,14.7,,,,,
